url,types,app_id,name,recent_reviews,all_reviews,release_date,popular_tags,genre
https:,app,383710,Princess Kaguya Legend of the Moon Warrior,,"Mixed,(23),- 52% of the 23 user reviews for this game are positive.",4-Aug-15,"Action,Beat 'em up,Female Protagonist,Anime",Action
https:,app,310033,Europa Universalis IV Catholic League Unit Pack,,"8 user reviews,- Need more user reviews to generate a score",30-Oct-14,"Strategy,Simulation","Simulation,Strategy"
https:,app,310031,Expansion  Europa Universalis IV Art of War,,"Mixed,(254),- 62% of the 254 user reviews for this game are positive.",30-Oct-14,"Strategy,Simulation,Grand Strategy,Historical","Simulation,Strategy"
https:,app,310030,Europa Universalis IV Republican Music Pack,,"Mixed,(24),- 62% of the 24 user reviews for this game are positive.",16-Jul-14,"Strategy,Simulation","Simulation,Strategy"
https:,app,307760,Zoo Park,,"Mixed,(155),- 60% of the 155 user reviews for this game are positive.",13-Jun-14,"Simulation,Strategy,Management,Singleplayer","Simulation,Strategy"
https:,app,307290,Velvet Sundown,,"Mixed,(1,921),- 59% of the 1,921 user reviews for this game are positive.",22-Jul-14,"Free to Play,Multiplayer,RPG,Adventure,Indie,Nudity,Casual,Open World,Co-op,Funny,Walking Simulator,Massively Multiplayer,Simulation,Realistic,Mystery,Survival,Action,FPS,Singleplayer,Masterpiece","Adventure,Casual,Free to Play,Indie,RPG"
https:,app,752050,Virtual Reality Girls,,"Mixed,(32),- 59% of the 32 user reviews for this game are positive.",25-Nov-17,"Sexual Content,Nudity,Mature,Simulation,Casual,VR,Singleplayer,Indie,Cute","Casual,Simulation"
https:,app,752020,The Apartment,,"Mixed,(16),- 56% of the 16 user reviews for this game are positive.",26-Jan-18,"Violent,Gore,Indie,Adventure,Action,Horror","Action,Adventure,Indie"
https:,app,748820,Monstrous,,"6 user reviews,- Need more user reviews to generate a score",16-May-18,"Early Access,Action,Adventure,Early Access,Vampire,Dark Fantasy,Swordplay,Fighting,Violent","Action,Adventure,Early Access"
https:,app,748800,Savage Offroad,,"Mixed,(17),- 52% of the 17 user reviews for this game are positive.",6-Dec-17,"Racing,Top-Down,Indie,Arcade",Racing
https:,app,748720,ATV Simulator VR,,"2 user reviews,- Need more user reviews to generate a score",20-Mar-18,"Adventure,Indie,Casual,Simulation,Sports,VR","Adventure,Casual,Indie,Simulation,Sports"
https:,app,744950,Arma 3 TacOps Mission Pack,,"Mixed,(346),- 50% of the 346 user reviews for this game are positive.",30-Nov-17,"Action,Simulation,Strategy","Action,Simulation,Strategy"
https:,app,744940,Blue Whale,,"Mixed,(23),- 56% of the 23 user reviews for this game are positive.",31-Oct-17,"Adventure,Indie,Violent,RPGMaker,Female Protagonist,Anime,Psychological Horror,Story Rich,Memes,Atmospheric,Drama,Cute,Horror,Pixel Graphics","Adventure,Indie"
https:,app,828960,Blonde Driver,,"Mixed,(43),- 46% of the 43 user reviews for this game are positive.",10-Apr-18,"Sports,Racing,Action,Indie","Action,Indie,Racing,Sports"
https:,app,744760,Epic Royal,,"5 user reviews,- Need more user reviews to generate a score",24-Nov-17,"Early Access,Violent,Early Access,Indie,Gore,Massively Multiplayer,Action","Action,Indie,Massively Multiplayer,Early Access"
https:,app,744660,Dream Channel,,"8 user reviews,- Need more user reviews to generate a score",27-Nov-17,"Free to Play,Casual,Adventure,Sexual Content,VR","Adventure,Casual,Free to Play"
https:,app,744750,Devil and the Fairy,,"Mixed,(16),- 62% of the 16 user reviews for this game are positive.",12-Feb-18,"Early Access,Early Access,Indie,Strategy,Adventure,VR","Adventure,Indie,Strategy,Early Access"
https:,app,745630,The redemption of pancakes,,"2 user reviews,- Need more user reviews to generate a score",14-Jul-18,"Casual,Simulation","Casual,Simulation"
https:,app,744590,Starship Clicker,,"Mixed,(13),- 53% of the 13 user reviews for this game are positive.",30-Nov-17,"Indie,Casual,Clicker","Casual,Indie"
https:,app,744630,Mystery Stone from Heaven,,"3 user reviews,- Need more user reviews to generate a score",12-Nov-17,"Casual,Adventure,Strategy,Simulation,VR","Adventure,Casual,Simulation,Strategy"
https:,app,745530,Draft Day Sports Pro Basketball 2018,,"Mixed,(13),- 53% of the 13 user reviews for this game are positive.",29-Nov-17,"Strategy,Indie,Simulation,Sports,Management,Basketball","Indie,Simulation,Sports,Strategy"
https:,app,745420,Tronix Defender,,"3 user reviews,- Need more user reviews to generate a score",13-Nov-17,"Casual,Indie,Strategy,Tower Defense","Casual,Indie,Strategy"
https:,app,745380,Znkl  177,,"Mixed,(22),- 63% of the 22 user reviews for this game are positive.",24-Nov-17,"Indie,Casual,Puzzle,Space,Singleplayer,2D,Minimalist,Short,Physics,Difficult,Logic,Side Scroller","Casual,Indie"
https:,app,745370,Purple Heart,,"Mixed,(30),- 60% of the 30 user reviews for this game are positive.",27-Nov-17,"Indie,Adventure,Platformer,Retro,Pixel Graphics,Puzzle,Difficult,Casual","Adventure,Indie"
https:,app,749580,All That Remains,,"5 user reviews,- Need more user reviews to generate a score",10-Nov-17,"Adventure,Indie,Casual,Walking Simulator","Adventure,Casual,Indie"
https:,app,749270,Magic Siege  Defender,,"Mixed,(34),- 44% of the 34 user reviews for this game are positive.",30-Nov-17,"Indie,Casual,Strategy,Simulation,Singleplayer,Tower Defense,Great Soundtrack,Funny,Survival,2D,Touch-Friendly,Comedy,Classic,Turn-Based,Zombies,Addictive,Family Friendly,Tactical,Difficult,Cute","Casual,Indie,Simulation,Strategy"
https:,app,749242,Heliborne  Winter Camouflage Pack,,"3 user reviews,- Need more user reviews to generate a score",18-Dec-17,"Action,Indie,Massively Multiplayer","Action,Indie,Massively Multiplayer"
https:,app,749040,Battle Runner,,"3 user reviews,- Need more user reviews to generate a score",30-Nov-17,"Indie,Casual,Runner,Platformer,2D,Side Scroller,Pixel Graphics","Casual,Indie"
https:,app,749110,Bold Blade,,"5 user reviews,- Need more user reviews to generate a score",29-Jan-18,"Casual,Action,Indie,RPG","Action,Casual,Indie,RPG"
https:,app,705800,Astroe,,"8 user reviews,- Need more user reviews to generate a score",27-Mar-17,"Indie,Action","Action,Indie"
https:,app,705640,BACK TO THE EGG Tower Defense,,"Mixed,(21),- 61% of the 21 user reviews for this game are positive.",27-Dec-17,"Strategy,Indie,Action,Tower Defense,Fantasy,Casual,Third Person,Replay Value,RPG,Story Rich,Magic,Colorful,Adventure,Turn-Based,3D Vision,Building,Difficult,Action RPG,Survival Horror,Hunting","Indie,Strategy"
https:,app,705700,Stripper Anya 2 XMiGuFighters,,"Mixed,(12),- 58% of the 12 user reviews for this game are positive.",1-Mar-18,"Nudity,Action,Violent,Indie,Casual,Gore,Comedy,Sexual Content","Action,Casual,Indie"
https:,app,705410,World War Party Game Of Trump,,"Mixed,(32),- 62% of the 32 user reviews for this game are positive.",11-Nov-17,"Action,Violent,Sports,Strategy,Gore,Indie","Action,Indie,Sports,Strategy"
https:,app,705370,The Cursed Tower,,"Mixed,(81),- 61% of the 81 user reviews for this game are positive.",6-Feb-18,"Free to Play,Indie,Casual,Adventure,Action,Platformer","Action,Adventure,Casual,Free to Play,Indie"
https:,app,960832,HITMAN  GOTY Legacy Pack Upgrade,,"Mixed,(14),- 57% of the 14 user reviews for this game are positive.",9-Nov-18,"Action,Violent,Gore,Sexual Content",Action
https:,app,705430,Crankies Workshop Lerpbot Assembly,,"Mixed,(23),- 60% of the 23 user reviews for this game are positive.",13-Sep-17,"Indie,Casual,Strategy,Action,Simulation,Singleplayer,2D,Atmospheric,Puzzle,Colorful,Cartoony,Funny,Sequel,Family Friendly,Replay Value,Point & Click","Action,Casual,Indie,Simulation,Strategy"
https:,app,954970,Golden Key,,"3 user reviews,- Need more user reviews to generate a score",29-May-19,"Early Access,Casual,Indie,Simulation,Early Access,Strategy,RPG","Casual,Indie,RPG,Simulation,Strategy,Early Access"
https:,app,937891,Assassins Creed Odyssey  Legacy of the First Blade,"Mixed,(32),- 40% of the 32 user reviews in the last 30 days are positive.","Mixed,(412),- 46% of the 412 user reviews for this game are positive.",4-Dec-18,"Action,RPG,Adventure","Action,Adventure,RPG"
https:,app,949800,Skyland Heart of the Mountain,,"Mixed,(10),- 60% of the 10 user reviews for this game are positive.",17-Jan-19,"Adventure,Casual,Hidden Object,Female Protagonist,Steampunk,Mystery,Atmospheric,Fantasy,Futuristic,Point & Click,Puzzle,2D,Colorful,Hand-drawn,Investigation,Steam Machine,Story Rich,Mouse only","Adventure,Casual"
https:,app,932160,Late at night,,"Mixed,(54),- 51% of the 54 user reviews for this game are positive.",27-Sep-18,"Nudity,Sexual Content,Indie,Casual,Adventure,Mature,Female Protagonist,Singleplayer","Adventure,Casual,Indie"
https:,app,916160,Dreamwalker Never Fall Asleep,,"Mixed,(12),- 66% of the 12 user reviews for this game are positive.",18-Oct-18,"Adventure,Hidden Object,Female Protagonist,Horror,Casual,Atmospheric,Great Soundtrack,Mystery,Point & Click,Singleplayer,2D,Fantasy,Indie,Story Rich,Puzzle,Family Friendly,Colorful","Adventure,Casual"
https:,app,394280,Dark Heritage Guardians of Hope,,"Mixed,(71),- 52% of the 71 user reviews for this game are positive.",24-Sep-15,"Casual,Adventure,Hidden Object,Point & Click,Puzzle,Singleplayer,Female Protagonist,2D,Horror,Mystery,Fantasy,Indie,Atmospheric,Story Rich,Great Soundtrack,Family Friendly","Adventure,Casual"
https:,app,388474,Euro Truck Simulator 2  Turkish Paint Jobs Pack,,"Mixed,(569),- 67% of the 569 user reviews for this game are positive.",19-Apr-16,"Simulation,Indie","Indie,Simulation"
https:,app,384570,Zanzarah The Hidden Portal,,"Mixed,(427),- 66% of the 427 user reviews for this game are positive.",20-Aug-15,"Adventure,Action,Fantasy,RPG,Female Protagonist,Masterpiece,Singleplayer","Action,Adventure,RPG"
https:,app,384420,Creature Factory 2,,"Mixed,(12),- 41% of the 12 user reviews for this video are positive.",6-Jul-15,"Tutorial,Gaming,Game Development",
https:,app,381180,Edengrad,,"Mixed,(419),- 52% of the 419 user reviews for this game are positive.",4-Apr-17,"Early Access,Massively Multiplayer,RPG,Early Access,Survival,Post-apocalyptic,Crafting,Open World,Sandbox","Massively Multiplayer,RPG,Early Access"
https:,app,379584,FSX Steam Edition  737 Extreme Sound AddOn,,"Mixed,(55),- 60% of the 55 user reviews for this game are positive.",4-May-16,Simulation,Simulation
https:,app,356960,FSX Steam Edition  RAAS Professional AddOn,,"Mixed,(91),- 51% of the 91 user reviews for this game are positive.",3-Nov-15,Simulation,Simulation
https:,app,369030,Vinyl,,"Mixed,(262),- 58% of the 262 user reviews for this game are positive.",1-Jul-16,"Free to Play,Casual,Indie,Action,Music","Action,Casual,Free to Play,Indie"
https:,app,356580,Aerannis,,"Mixed,(60),- 66% of the 60 user reviews for this game are positive.",15-Sep-15,"Female Protagonist,Stealth,Cyberpunk,Indie,Action,Metroidvania,Pixel Graphics,Great Soundtrack,Platformer,2D,Singleplayer,Illuminati","Action,Indie"
https:,app,533110,The Desolation of Mordor Story Expansion,,"Mixed,(200),- 64% of the 200 user reviews for this game are positive.",8-May-18,"Violent,Action,Gore,Adventure","Action,Adventure"
https:,app,530760,Expansion  Hearts of Iron IV Together for Victory,"Mostly Positive,(17),- 70% of the 17 user reviews in the last 30 days are positive.","Mixed,(943),- 48% of the 943 user reviews for this game are positive.",15-Dec-16,"Simulation,Strategy,World War II,Grand Strategy","Simulation,Strategy"
https:,app,530780,Expansion  Crusader Kings II Monks and Mystics,,"Mixed,(322),- 63% of the 322 user reviews for this game are positive.",7-Mar-17,"Strategy,Simulation,Medieval","Simulation,Strategy"
https:,app,530700,Argo,"Mixed,(114),- 50% of the 114 user reviews in the last 30 days are positive.","Mixed,(9,524),- 47% of the 9,524 user reviews for this game are positive.",22-Jun-17,"Free to Play,Shooter,Multiplayer,FPS,Action,Open World,Tactical,First-Person,War,Realistic,Co-op,Military,Online Co-Op,Massively Multiplayer,Violent,Singleplayer,Simulation,Strategy,Mod,Atmospheric","Action,Free to Play"
https:,app,530060,Overcooked  The Lost Morsel,,"Mixed,(104),- 49% of the 104 user reviews for this game are positive.",15-Nov-16,"Action,Indie,Casual,Simulation","Action,Casual,Indie,Simulation"
https:,app,529830,Game Character Hub Portfolio Edition,,"Mixed,(51),- 58% of the 51 user reviews for this software are positive.",28-Oct-16,"Animation & Modeling,Design & Illustration","Animation & Modeling,Design & Illustration"
https:,app,360150,How To Survive Third Person Standalone,,"Mixed,(1,032),- 55% of the 1,032 user reviews for this game are positive.",2-Jul-15,"Survival,Zombies,Action,Multiplayer,Adventure,Crafting,Open World,Third Person,RPG,Co-op,Singleplayer,Horror,Survival Horror,Third-Person Shooter,Indie,Gore,Shooter","Action,Adventure,RPG"
https:,app,625430,Doodle God Blitz,,"Mixed,(529),- 65% of the 529 user reviews for this game are positive.",1-Sep-17,"Free to Play,Casual,Simulation,Indie,Puzzle","Casual,Free to Play,Indie,Simulation"
https:,app,891190,CROSS X CARROT,,"Mixed,(11),- 63% of the 11 user reviews for this game are positive.",30-Oct-18,"Indie,Action,Casual,Free to Play,Competitive,Pixel Graphics,2D,4 Player Local,Colorful,Cute,Short,Relaxing,Controller,Family Friendly,Multiplayer","Action,Casual,Indie"
https:,app,611800,Jidousha Shakai,,"Mixed,(280),- 55% of the 280 user reviews for this game are positive.",28-Apr-17,"Early Access,Massively Multiplayer,Simulation,Racing,Early Access,Indie","Indie,Massively Multiplayer,Racing,Simulation,Early Access"
https:,app,489580,AWA,,"Mixed,(30),- 63% of the 30 user reviews for this game are positive.",15-Jun-16,"Shoot 'Em Up,Action,Indie,Arcade","Action,Indie"
https:,app,492430,Alteric,,"Mixed,(76),- 65% of the 76 user reviews for this game are positive.",13-Jul-16,"Indie,Adventure,Platformer,Minimalist,2D,Arcade,Puzzle,Casual,Singleplayer,Atmospheric,Story Rich","Adventure,Indie"
https:,app,1060470,Global Infection,,"2 user reviews,- Need more user reviews to generate a score",16-May-19,"Action,Indie,Casual,Adventure","Action,Adventure,Casual,Indie"
https:,app,606180,Viveport Video,,"Mixed,(108),- 57% of the 108 user reviews for this software are positive.",20-Mar-17,"Utilities,VR",Utilities
https:,app,407530,ARK Survival Of The Fittest,"Mixed,(10),- 60% of the 10 user reviews in the last 30 days are positive.","Mixed,(1,878),- 63% of the 1,878 user reviews for this game are positive.",29-Aug-17,"Free to Play,Survival,Dinosaurs,Multiplayer,Open World,Action,Adventure,Massively Multiplayer,Early Access,PvP,Dragons,Crafting,RPG,First-Person,Strategy,Singleplayer,Exploration,FPS,Sandbox,Indie","Action,Adventure,Indie,Massively Multiplayer,RPG,Strategy"
https:,app,736410,Normal Fastfood Fantasy,,"3 user reviews,- Need more user reviews to generate a score",23-Jan-18,Indie,Indie
https:,app,735190,Nobunagas Ambition TaishiCG50Officer facial graphics 50,,"5 user reviews,- Need more user reviews to generate a score",29-Jan-18,Simulation,Simulation
https:,app,734870,Houston We Have Spinach,,"2 user reviews,- Need more user reviews to generate a score",24-Nov-17,"Early Access,Adventure,Early Access,Simulation","Adventure,Simulation,Early Access"
https:,app,734830,Pillars of Eternity II Deadfire  Seeker Slayer Survivor,,"Mixed,(50),- 52% of the 50 user reviews for this game are positive.",25-Sep-18,RPG,RPG
https:,app,738590,Wars and Battles October War,,"2 user reviews,- Need more user reviews to generate a score",28-Nov-18,Strategy,Strategy
https:,app,738450,Knights of the Drowned Table,,"7 user reviews,- Need more user reviews to generate a score",25-Dec-17,"Early Access,Action,Adventure,Indie,Violent,RPG,Early Access,VR","Action,Adventure,Indie,RPG,Early Access"
https:,app,746240,Flip the Table,,"5 user reviews,- Need more user reviews to generate a score",13-Dec-17,"Action,Indie,Simulation,VR","Action,Indie,Simulation"
https:,app,759260,Go All Out,,"8 user reviews,- Need more user reviews to generate a score",6-Jun-19,"Casual,Action,Indie,Adventure","Action,Adventure,Casual,Indie"
https:,app,824460,HELLFRONT HONEYMOON,,"6 user reviews,- Need more user reviews to generate a score",19-Dec-18,"Action,Strategy,Indie,Local Co-Op,Local Multiplayer,4 Player Local,Co-op,Multiplayer,Split Screen,Tower Defense,Controller,Singleplayer,PvP,Retro","Action,Indie,Strategy"
https:,app,759160,Dungeons  Vampires,,"Mixed,(13),- 61% of the 13 user reviews for this game are positive.",16-Oct-18,"Casual,Adventure,Indie,RPG,Rogue-like,Dungeon Crawler,Rogue-lite","Adventure,Casual,Indie,RPG"
https:,app,759104,Warframe Starter Pack,,"Mixed,(75),- 62% of the 75 user reviews for this game are positive.",19-Dec-17,"Free to Play,Action,Violent","Action,Free to Play"
https:,app,656460,Vostok Inc,,"Mixed,(48),- 58% of the 48 user reviews for this game are positive.",26-Jul-17,"Casual,Indie,Action,Clicker","Action,Casual,Indie"
https:,app,759010,Escape,,"Mixed,(10),- 40% of the 10 user reviews for this game are positive.",29-Jan-18,"Action,Indie,Adventure,Singleplayer,Horror,Gore,Survival Horror,Psychological Horror,Dark,Sci-fi,Realistic,Difficult,Strategy,Casual,3D Vision,Atmospheric,Underwater,Open World,First-Person","Action,Adventure,Indie"
https:,app,758880,RedSun RTS,,"Mixed,(14),- 50% of the 14 user reviews for this game are positive.",1-Nov-18,"Strategy,Indie,Massively Multiplayer,RTS","Indie,Massively Multiplayer,Strategy"
https:,app,758771,DRAGON BALL FighterZ  SSGSS Lobby Avatars,,"Mixed,(26),- 42% of the 26 user reviews for this game are positive.",26-Jan-18,Action,Action
https:,app,758770,DRAGON BALL FighterZ  SSGSS Goku and SSGSS Vegeta Unlock,,"Mixed,(51),- 50% of the 51 user reviews for this game are positive.",26-Jan-18,Action,Action
https:,app,758600,Christmas Stories Hans Christian Andersens Tin Soldier Collectors Edition,,"4 user reviews,- Need more user reviews to generate a score",8-Dec-17,"Adventure,Casual,Hidden Object","Adventure,Casual"
https:,app,758470,Africa Hunting,,"9 user reviews,- Need more user reviews to generate a score",6-Dec-17,"Indie,Casual,Action,Adventure","Action,Adventure,Casual,Indie"
https:,app,758400,The Ultimate Heist,,"4 user reviews,- Need more user reviews to generate a score",20-Dec-17,"Action,Adventure,Casual,Indie,Simulation","Action,Adventure,Casual,Indie,Simulation"
https:,app,758390,Bounty Train  New West,,"Mixed,(11),- 45% of the 11 user reviews for this game are positive.",5-Jun-18,"Strategy,Indie,Simulation","Indie,Simulation,Strategy"
https:,app,862490,Fantasy Raiders,,"8 user reviews,- Need more user reviews to generate a score",25-Jul-18,"Early Access,Adventure,RPG,Early Access,Casual,Rogue-lite,Indie,Cute,Puzzle,Dating Sim","Adventure,Casual,Indie,RPG,Early Access"
https:,app,906000,Keyhole Spy Student Girls,,"Mixed,(28),- 60% of the 28 user reviews for this game are positive.",31-Aug-18,"Sexual Content,Nudity,Casual,Anime,Puzzle,Hand-drawn,Singleplayer,Indie,Colorful,2D,Education,Match 3",Casual
https:,app,744460,BE THE HERO,,"Mixed,(17),- 52% of the 17 user reviews for this game are positive.",25-Aug-18,"Early Access,Early Access,Action,Adventure,RPG,Sports,VR,Indie","Action,Adventure,RPG,Sports,Early Access"
https:,app,744220,AI Dummy,,"Mixed,(27),- 40% of the 27 user reviews for this game are positive.",17-Nov-17,"Casual,Action,Sports,Adventure,RPG,Strategy,Racing,Simulation","Action,Adventure,Casual,Racing,RPG,Simulation,Sports,Strategy"
https:,app,744010,Mount Hill,,"6 user reviews,- Need more user reviews to generate a score",16-Nov-17,"Action,Indie,Violent,Horror,Survival Horror,Difficult","Action,Indie"
https:,app,610810,Your Friend Hana,,"Mixed,(386),- 61% of the 386 user reviews for this game are positive.",6-Apr-17,"Anime,Simulation,Casual,Indie,Adventure,Cute,Memes,Singleplayer,Visual Novel,Funny,Replay Value,Comedy,Story Rich","Adventure,Casual,Indie,Simulation"
https:,app,743990,Private Detective Punch Drunk,,"2 user reviews,- Need more user reviews to generate a score",18-Jan-18,"Action,Indie","Action,Indie"
https:,app,393730,MegaSphere Demo,,"Mixed,(24),- 62% of the 24 user reviews for this game are positive.",25-Aug-15,"Indie,Action,Adventure","Action,Adventure,Indie"
https:,app,896990,Dark Tales Edgar Allan Poes The TellTale Heart Collectors Edition,,"2 user reviews,- Need more user reviews to generate a score",1-Aug-18,"Adventure,Casual,Hidden Object","Adventure,Casual"
https:,app,649570,Dash Dash Run,,"5 user reviews,- Need more user reviews to generate a score",2-Aug-17,"Indie,Casual,Racing,Sports,VR,Family Friendly,Runner","Casual,Indie,Racing,Sports"
https:,app,649510,Bullet VR,,"4 user reviews,- Need more user reviews to generate a score",17-Jul-17,"Action,Adventure,Indie,Casual,VR","Action,Adventure,Casual,Indie"
https:,app,740143,DRAGON BALL XENOVERSE 2  Extra DLC Pack 4,,"Mixed,(74),- 66% of the 74 user reviews for this game are positive.",18-Dec-18,"Massively Multiplayer,Action,Adventure,Casual","Action,Adventure,Casual,Massively Multiplayer"
https:,app,108700,Death Rally,,"Mixed,(389),- 69% of the 389 user reviews for this game are positive.",3-Aug-12,"Racing,Action,Remake,Arcade,Top-Down,Multiplayer","Action,Racing"
https:,app,92000,Hydrophobia Prophecy,,"Mixed,(1,724),- 60% of the 1,724 user reviews for this game are positive.",9-May-11,"Action,Adventure,Indie,Female Protagonist,Third Person,Singleplayer,Physics,Short,Strategy,Sci-fi,Third-Person Shooter,Underwater,Action-Adventure","Action,Adventure,Indie,Strategy"
https:,app,55394,Saints Row The Third  Unlockable Pack,,"Mixed,(86),- 47% of the 86 user reviews for this game are positive.",14-Aug-12,Action,Action
https:,app,55390,Saints Row The Third Invincible Pack,,"Mixed,(86),- 41% of the 86 user reviews for this game are positive.",14-Nov-11,Action,Action
https:,app,55386,Saints Row The Third Z Style Pack,,"Mixed,(49),- 67% of the 49 user reviews for this game are positive.",9-Dec-11,Action,Action
https:,app,884620,Total War Saga THRONES OF BRITANNIA  Blood Sweat and Spears,,"Mixed,(166),- 59% of the 166 user reviews for this game are positive.",29-Aug-18,"Strategy,Action,Gore,Violent","Action,Strategy"
https:,app,884142,Railway Empire  France,,"Mixed,(11),- 63% of the 11 user reviews for this game are positive.",24-May-19,"Strategy,Simulation","Simulation,Strategy"
https:,app,884000,Immortal Unchained  Storm Breaker,,"2 user reviews,- Need more user reviews to generate a score",7-May-19,"Action,Adventure,RPG","Action,Adventure,RPG"
https:,app,883290,MixCast,,"Mixed,(12),- 41% of the 12 user reviews for this software are positive.",4-Jul-18,"Video Production,Utilities,Education","Education,Utilities,Video Production"
https:,app,883150,Kingdom Come Deliverance  From the Ashes,"Very Positive,(10),- 90% of the 10 user reviews in the last 30 days are positive.","Mixed,(702),- 63% of the 702 user reviews for this game are positive.",5-Jul-18,"RPG,Action,Adventure,Medieval","Action,Adventure,RPG"
https:,app,903730,AXIOM SOCCER,"Mostly Positive,(32),- 75% of the 32 user reviews in the last 30 days are positive.","Mixed,(212),- 68% of the 212 user reviews for this game are positive.",11-Apr-19,"Early Access,Free to Play,Sports,Action,Early Access,Racing,Casual,Indie,Multiplayer,Soccer,Competitive,Local Multiplayer,Fast-Paced,4 Player Local,Split Screen,Local Co-Op,e-sports,Driving,Team-Based,Third-Person Shooter","Action,Casual,Free to Play,Indie,Racing,Sports,Early Access"
https:,app,903040,The Castles of Burgundy,,"Mixed,(27),- 62% of the 27 user reviews for this game are positive.",27-Feb-19,"Strategy,Casual,Indie,Board Game","Casual,Indie,Strategy"
https:,app,400500,MadOut Ice Storm,,"Mixed,(40),- 40% of the 40 user reviews for this game are positive.",4-Sep-15,"Racing,Indie,Action,Simulation","Action,Indie,Racing,Simulation"
https:,app,399120,Prospekt,,"Mixed,(1,099),- 60% of the 1,099 user reviews for this game are positive.",18-Feb-16,"Action,FPS,Singleplayer,Sci-fi,Shooter,Mod,First-Person,Story Rich,Indie,Adventure,Multiplayer",Action
https:,app,398240,eMedia Interactive Rock Guitar,,"8 user reviews,- Need more user reviews to generate a score",7-Mar-16,"Education,Audio Production,Music","Audio Production,Education"
https:,app,395350,Doors,,"Mixed,(220),- 60% of the 220 user reviews for this game are positive.",12-Feb-16,"Indie,Adventure,Strategy,Puzzle,Walking Simulator,Atmospheric,Logic,Horror","Adventure,Indie,Strategy"
https:,app,396030,InCell VR,,"Mixed,(224),- 69% of the 224 user reviews for this game are positive.",3-Sep-15,"VR,Free to Play,Racing,Indie,Strategy,Science,Singleplayer,Simulation,Exploration,Sci-fi,Physics,Education,Action,Dynamic Narration,Funny,Comedy","Free to Play,Indie,Racing,Strategy"
https:,app,394321,Content Pack  Crusader Kings II Conclave,,"Mixed,(42),- 42% of the 42 user reviews for this game are positive.",2-Feb-16,"Strategy,RPG,Simulation","RPG,Simulation,Strategy"
https:,app,394320,Expansion  Crusader Kings II Conclave,,"Mixed,(395),- 48% of the 395 user reviews for this game are positive.",2-Feb-16,"Strategy,Simulation,RPG","RPG,Simulation,Strategy"
https:,app,392410,Toy Odyssey The Lost and Found,,"Mixed,(121),- 67% of the 121 user reviews for this game are positive.",20-Sep-16,"Adventure,Action,Indie,Platformer,Metroidvania,Rogue-like","Action,Adventure,Indie"
https:,app,390940,The Musketeers Victorias Quest,,"Mixed,(22),- 59% of the 22 user reviews for this game are positive.",7-Jan-14,"Casual,Strategy,Adventure,Simulation,Indie,Time Management,Female Protagonist","Adventure,Casual,Indie,Simulation,Strategy"
https:,app,390411,Rocksmith 2014  Mtley Cre Song Pack,,"2 user reviews,- Need more user reviews to generate a score",15-Dec-15,"Casual,Simulation","Casual,Simulation"
https:,app,390100,9Dragons,,"Mixed,(195),- 63% of the 195 user reviews for this game are positive.",14-Feb-17,"Free to Play,Massively Multiplayer,RPG,Martial Arts,PvP,Action,Fantasy,Anime","Free to Play,Massively Multiplayer,RPG"
https:,app,390090,Shot Online,,"Mixed,(80),- 60% of the 80 user reviews for this game are positive.",22-Jan-19,"Sports,Golf,Free to Play,MMORPG,Simulation,Massively Multiplayer","Free to Play,Massively Multiplayer,Sports"
https:,app,386640,Affected Zone Tactics,,"Mixed,(231),- 57% of the 231 user reviews for this game are positive.",17-Nov-15,"Free to Play,Strategy,Massively Multiplayer,Turn-Based,Tactical,Turn-Based Strategy,Turn-Based Tactics,Isometric,Sci-fi,Post-apocalyptic","Free to Play,Massively Multiplayer,Strategy"
https:,app,386590,Novus Inceptio,"Mostly Negative,(25),- 28% of the 25 user reviews in the last 30 days are positive.","Mixed,(764),- 62% of the 764 user reviews for this game are positive.",5-Oct-15,"Early Access,Survival,Open World,Adventure,Sandbox,Crafting,Simulation,Early Access,RPG,Base Building,Building,Singleplayer,Indie,Multiplayer,First-Person,Third Person,Post-apocalyptic,Great Soundtrack,Action","Adventure,Indie,RPG,Simulation,Early Access"
https:,app,385730,WWE 2K16,,"Mixed,(1,770),- 63% of the 1,770 user reviews for this game are positive.",10-Mar-16,"Sports,Fighting,Wrestling,Simulation,Multiplayer,Action,Singleplayer,Character Customization,Memes,Co-op,Funny,Local Co-Op,Great Soundtrack,Nudity","Simulation,Sports"
https:,app,383780,Judgement,,"6 user reviews,- Need more user reviews to generate a score",15-Sep-15,"Adventure,RPG,Zombies,Story Rich,Dark,Demons,Choose Your Own Adventure,Indie",Adventure
https:,app,382130,Exiles End,,"Mixed,(39),- 66% of the 39 user reviews for this game are positive.",31-Aug-15,"Action,Metroidvania,Platformer,2D",Action
https:,app,381640,Allods Online RU,,"Mixed,(715),- 58% of the 715 user reviews for this game are positive.",1-Oct-09,"Free to Play,Massively Multiplayer,RPG,Open World,MMORPG,Action,Mature,Horror,Atmospheric,Masterpiece","Free to Play,Massively Multiplayer,RPG"
https:,app,381120,Shoppe Keep,,"Mixed,(1,765),- 68% of the 1,765 user reviews for this game are positive.",20-May-16,"Simulation,Management,Indie,RPG,Adventure,Economy,Early Access,First-Person,Medieval,Replay Value,Fantasy,Singleplayer,Sandbox,Capitalism,Multiplayer,Funny,Action,Open World","Adventure,Indie,RPG,Simulation"
